datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-02-21 8:00:00,1,0,1,1,8.200000000000001,11.365,69.0,6.0032,5,459,464
2012-02-21 9:00:00,1,0,1,1,8.200000000000001,11.365,75.0,7.0015,6,211,217
2012-02-21 10:00:00,1,0,1,1,9.84,11.365,70.0,12.998,8,77,85
2012-02-21 11:00:00,1,0,1,2,10.66,12.120000000000001,70.0,19.0012,5,81,86
2012-02-21 12:00:00,1,0,1,2,12.299999999999999,13.635,56.00000000000001,26.0027,16,147,163
2012-02-21 13:00:00,1,0,1,1,13.940000000000001,15.15,49.0,27.999299999999998,8,123,131
2012-02-21 14:00:00,1,0,1,2,13.120000000000001,14.395,53.0,26.0027,16,108,124
2012-02-21 15:00:00,1,0,1,1,13.940000000000001,15.15,49.0,27.999299999999998,23,137,160
2012-02-21 16:00:00,1,0,1,1,14.76,16.665,46.0,27.999299999999998,14,240,254
2012-02-21 17:00:00,1,0,1,1,15.58,19.695,40.0,30.002599999999997,21,411,432
2012-02-21 18:00:00,1,0,1,1,15.58,19.695,40.0,30.002599999999997,11,414,425
2012-02-21 19:00:00,1,0,1,1,14.76,16.665,46.0,19.999499999999998,5,299,304
2012-02-21 20:00:00,1,0,1,1,13.940000000000001,15.909999999999998,53.0,16.997899999999998,4,223,227
2012-02-21 21:00:00,1,0,1,1,13.940000000000001,16.665,61.0,11.0014,7,147,154
2012-02-21 22:00:00,1,0,1,2,13.940000000000001,16.665,71.0,12.998,3,97,100
2012-02-21 23:00:00,1,0,1,1,13.120000000000001,15.15,66.0,15.001299999999999,1,46,47
2012-02-22 0:00:00,1,0,1,1,13.120000000000001,15.15,66.0,15.001299999999999,5,19,24
2012-02-22 1:00:00,1,0,1,1,13.120000000000001,16.665,70.0,8.9981,3,4,7
2012-02-22 2:00:00,1,0,1,1,13.940000000000001,15.909999999999998,66.0,19.0012,1,5,6
2012-02-22 3:00:00,1,0,1,2,13.940000000000001,15.909999999999998,71.0,15.001299999999999,1,3,4
2012-02-22 4:00:00,1,0,1,1,13.940000000000001,16.665,71.0,11.0014,0,2,2
2012-02-22 5:00:00,1,0,1,1,13.120000000000001,16.665,70.0,7.0015,1,29,30
2012-02-22 6:00:00,1,0,1,1,13.120000000000001,15.909999999999998,76.0,11.0014,5,85,90
2012-02-22 7:00:00,1,0,1,1,13.120000000000001,16.665,76.0,6.0032,10,292,302
2012-02-22 8:00:00,1,0,1,1,12.299999999999999,15.909999999999998,75.0,6.0032,9,567,576
2012-02-22 9:00:00,1,0,1,1,13.120000000000001,16.665,70.0,6.0032,11,241,252
2012-02-22 10:00:00,1,0,1,1,13.940000000000001,17.424999999999997,71.0,6.0032,17,122,139
2012-02-22 11:00:00,1,0,1,1,14.76,17.424999999999997,66.0,11.0014,22,149,171
2012-02-22 12:00:00,1,0,1,1,16.400000000000002,20.455000000000002,62.0,19.0012,21,186,207
2012-02-22 13:00:00,1,0,1,1,17.22,21.21,54.0,19.999499999999998,15,175,190
2012-02-22 14:00:00,1,0,1,1,18.04,21.97,54.0,22.0028,35,142,177
2012-02-22 15:00:00,1,0,1,1,20.5,24.240000000000002,31.0,27.999299999999998,34,161,195
2012-02-22 16:00:00,1,0,1,1,21.32,25.0,28.999999999999996,31.0009,30,268,298
2012-02-22 17:00:00,1,0,1,1,21.32,25.0,32.0,26.0027,43,486,529
2012-02-22 18:00:00,1,0,1,2,19.68,23.485,41.0,22.0028,42,483,525
2012-02-22 19:00:00,1,0,1,2,18.86,22.725,44.0,19.0012,22,305,327
2012-02-22 20:00:00,1,0,1,2,18.04,21.97,47.0,12.998,25,249,274
2012-02-22 21:00:00,1,0,1,2,19.68,23.485,33.0,19.0012,19,220,239
2012-02-22 22:00:00,1,0,1,2,18.04,21.97,47.0,16.997899999999998,18,129,147
2012-02-22 23:00:00,1,0,1,2,18.86,22.725,41.0,19.0012,5,57,62
2012-02-23 0:00:00,1,0,1,2,18.04,21.97,47.0,16.997899999999998,12,30,42
2012-02-23 1:00:00,1,0,1,2,18.04,21.97,57.99999999999999,19.0012,3,12,15
2012-02-23 2:00:00,1,0,1,2,18.04,21.97,62.0,15.001299999999999,5,4,9
2012-02-23 3:00:00,1,0,1,3,18.04,21.97,67.0,12.998,2,4,6
2012-02-23 4:00:00,1,0,1,1,16.400000000000002,20.455000000000002,76.0,15.001299999999999,0,1,1
2012-02-23 5:00:00,1,0,1,1,16.400000000000002,20.455000000000002,76.0,15.001299999999999,2,30,32
2012-02-23 6:00:00,1,0,1,1,14.76,17.424999999999997,87.0,12.998,3,88,91
2012-02-23 7:00:00,1,0,1,1,14.76,17.424999999999997,81.0,15.001299999999999,9,317,326
2012-02-23 8:00:00,1,0,1,1,13.940000000000001,16.665,87.0,12.998,11,549,560
2012-02-23 9:00:00,1,0,1,1,14.76,16.665,81.0,16.997899999999998,14,228,242
2012-02-23 10:00:00,1,0,1,1,17.22,21.21,67.0,12.998,41,107,148
2012-02-23 11:00:00,1,0,1,1,19.68,23.485,48.0,19.0012,54,128,182
2012-02-23 12:00:00,1,0,1,1,20.5,24.240000000000002,42.0,16.997899999999998,25,199,224
2012-02-23 13:00:00,1,0,1,1,21.32,25.0,39.0,12.998,30,188,218
2012-02-23 14:00:00,1,0,1,1,22.14,25.759999999999998,37.0,16.997899999999998,36,156,192
2012-02-23 15:00:00,1,0,1,1,22.14,25.759999999999998,33.0,8.9981,46,171,217
2012-02-23 16:00:00,1,0,1,1,22.96,26.515,32.0,0.0,45,298,343
2012-02-23 17:00:00,1,0,1,1,22.14,25.759999999999998,32.0,11.0014,49,561,610
2012-02-23 18:00:00,1,0,1,1,22.14,25.759999999999998,37.0,8.9981,36,486,522
2012-02-23 19:00:00,1,0,1,1,20.5,24.240000000000002,39.0,6.0032,20,349,369
2012-02-23 20:00:00,1,0,1,1,18.86,22.725,44.0,8.9981,23,246,269
2012-02-23 21:00:00,1,0,1,1,18.04,21.97,51.0,15.001299999999999,17,205,222
2012-02-23 22:00:00,1,0,1,1,18.04,21.97,54.0,16.997899999999998,19,118,137
2012-02-23 23:00:00,1,0,1,1,18.04,21.97,54.0,0.0,14,71,85
2012-02-24 0:00:00,1,0,1,2,18.04,21.97,57.99999999999999,6.0032,12,34,46
2012-02-24 1:00:00,1,0,1,1,18.04,21.97,62.0,12.998,3,15,18
2012-02-24 2:00:00,1,0,1,3,17.22,21.21,77.0,19.0012,1,4,5
2012-02-24 3:00:00,1,0,1,1,17.22,21.21,82.0,8.9981,0,5,5
2012-02-24 4:00:00,1,0,1,1,16.400000000000002,20.455000000000002,87.0,8.9981,0,2,2
2012-02-24 5:00:00,1,0,1,2,16.400000000000002,20.455000000000002,87.0,12.998,1,25,26
2012-02-24 6:00:00,1,0,1,2,16.400000000000002,20.455000000000002,87.0,11.0014,2,80,82
2012-02-24 7:00:00,1,0,1,2,16.400000000000002,20.455000000000002,76.0,15.001299999999999,7,265,272
2012-02-24 8:00:00,1,0,1,2,15.58,19.695,76.0,22.0028,17,452,469
2012-02-24 9:00:00,1,0,1,3,14.76,16.665,81.0,16.997899999999998,15,229,244
2012-02-24 10:00:00,1,0,1,3,14.76,17.424999999999997,81.0,11.0014,22,119,141
2012-02-24 11:00:00,1,0,1,2,14.76,18.18,81.0,7.0015,27,136,163
2012-02-24 12:00:00,1,0,1,2,16.400000000000002,20.455000000000002,76.0,8.9981,27,201,228
2012-02-24 13:00:00,1,0,1,2,17.22,21.21,71.0,7.0015,30,153,183
2012-02-24 14:00:00,1,0,1,2,18.86,22.725,67.0,7.0015,5,26,31
2012-02-24 15:00:00,1,0,1,3,16.400000000000002,20.455000000000002,87.0,12.998,11,83,94
2012-02-24 16:00:00,1,0,1,3,16.400000000000002,20.455000000000002,87.0,12.998,12,166,178
2012-02-24 17:00:00,1,0,1,3,17.22,21.21,94.0,7.0015,14,242,256
2012-02-24 18:00:00,1,0,1,2,17.22,21.21,94.0,0.0,11,289,300
2012-02-24 19:00:00,1,0,1,2,18.04,21.97,88.0,7.0015,6,227,233
2012-02-24 20:00:00,1,0,1,1,18.04,21.97,62.0,27.999299999999998,8,159,167
2012-02-24 21:00:00,1,0,1,1,17.22,21.21,35.0,54.001999999999995,1,151,152
2012-02-24 22:00:00,1,0,1,1,16.400000000000002,20.455000000000002,37.0,39.000699999999995,4,102,106
2012-02-24 23:00:00,1,0,1,1,15.58,19.695,37.0,46.0022,10,76,86
2012-02-25 0:00:00,1,0,0,1,14.76,16.665,43.0,26.0027,5,56,61
2012-02-25 1:00:00,1,0,0,1,13.940000000000001,15.15,42.0,23.9994,4,42,46
2012-02-25 2:00:00,1,0,0,1,13.120000000000001,15.15,45.0,16.997899999999998,1,37,38
2012-02-25 3:00:00,1,0,0,1,12.299999999999999,13.635,45.0,19.999499999999998,0,7,7
2012-02-25 4:00:00,1,0,0,1,12.299999999999999,13.635,42.0,22.0028,0,2,2
2012-02-25 5:00:00,1,0,0,2,12.299999999999999,13.635,42.0,19.999499999999998,0,3,3
2012-02-25 6:00:00,1,0,0,2,12.299999999999999,13.635,42.0,19.999499999999998,1,12,13
2012-02-25 7:00:00,1,0,0,1,11.48,12.120000000000001,45.0,30.002599999999997,3,20,23
2012-02-25 8:00:00,1,0,0,1,10.66,11.365,48.0,19.999499999999998,3,90,93
2012-02-25 9:00:00,1,0,0,3,9.02,9.85,75.0,22.0028,15,107,122
2012-02-25 10:00:00,1,0,0,1,10.66,11.365,60.0,23.9994,24,159,183
2012-02-25 11:00:00,1,0,0,1,12.299999999999999,12.879999999999999,39.0,40.9973,23,187,210
2012-02-25 12:00:00,1,0,0,1,13.120000000000001,13.635,28.999999999999996,43.9989,41,217,258
2012-02-25 13:00:00,1,0,0,1,13.120000000000001,14.395,31.0,32.9975,48,178,226
2012-02-25 14:00:00,1,0,0,1,13.120000000000001,13.635,28.999999999999996,36.9974,35,181,216
2012-02-25 15:00:00,1,0,0,1,13.120000000000001,14.395,28.999999999999996,27.999299999999998,21,211,232
2012-02-25 16:00:00,1,0,0,1,13.120000000000001,13.635,26.0,39.000699999999995,32,163,195
2012-02-25 17:00:00,1,0,0,1,12.299999999999999,13.635,33.0,23.9994,16,143,159
2012-02-25 18:00:00,1,0,0,1,12.299999999999999,12.879999999999999,28.000000000000004,39.000699999999995,7,126,133
2012-02-25 19:00:00,1,0,0,1,10.66,10.605,33.0,30.002599999999997,12,137,149
2012-02-25 20:00:00,1,0,0,1,10.66,10.605,30.0,36.9974,10,95,105
2012-02-25 21:00:00,1,0,0,1,9.84,10.605,35.0,22.0028,5,80,85
2012-02-25 22:00:00,1,0,0,1,9.84,9.85,38.0,31.0009,4,78,82
2012-02-25 23:00:00,1,0,0,1,9.84,9.85,41.0,27.999299999999998,7,84,91
2012-02-26 0:00:00,1,0,0,1,9.84,10.605,41.0,23.9994,7,63,70
2012-02-26 1:00:00,1,0,0,1,9.84,10.605,44.0,22.0028,5,50,55
2012-02-26 2:00:00,1,0,0,1,9.84,10.605,44.0,22.0028,5,37,42
2012-02-26 3:00:00,1,0,0,1,9.84,11.365,41.0,12.998,0,21,21
2012-02-26 4:00:00,1,0,0,1,9.84,11.365,41.0,12.998,1,5,6
2012-02-26 5:00:00,1,0,0,1,9.02,10.605,44.0,15.001299999999999,0,5,5
2012-02-26 6:00:00,1,0,0,1,9.02,9.85,44.0,22.0028,0,2,2
2012-02-26 7:00:00,1,0,0,1,8.200000000000001,9.09,51.0,19.999499999999998,2,20,22
2012-02-26 8:00:00,1,0,0,1,8.200000000000001,9.85,51.0,16.997899999999998,2,57,59
2012-02-26 9:00:00,1,0,0,1,9.02,10.605,47.0,15.001299999999999,11,76,87
2012-02-26 10:00:00,1,0,0,1,10.66,12.879999999999999,41.0,11.0014,27,161,188
2012-02-26 11:00:00,1,0,0,1,11.48,12.879999999999999,41.0,19.0012,43,184,227
2012-02-26 12:00:00,1,0,0,1,12.299999999999999,15.15,39.0,8.9981,49,256,305
2012-02-26 13:00:00,1,0,0,1,13.120000000000001,16.665,36.0,0.0,58,267,325
2012-02-26 14:00:00,1,0,0,1,13.940000000000001,17.424999999999997,31.0,0.0,68,263,331
2012-02-26 15:00:00,1,0,0,1,14.76,17.424999999999997,28.999999999999996,0.0,72,281,353
2012-02-26 16:00:00,1,0,0,1,14.76,16.665,32.0,16.997899999999998,64,275,339
2012-02-26 17:00:00,1,0,0,1,14.76,17.424999999999997,32.0,15.001299999999999,46,241,287
2012-02-26 18:00:00,1,0,0,1,13.940000000000001,15.909999999999998,36.0,19.0012,17,199,216
2012-02-26 19:00:00,1,0,0,1,13.940000000000001,16.665,34.0,11.0014,13,130,143
2012-02-26 20:00:00,1,0,0,1,13.120000000000001,15.909999999999998,42.0,11.0014,9,79,88
2012-02-26 21:00:00,1,0,0,1,12.299999999999999,15.15,45.0,8.9981,8,75,83
2012-02-26 22:00:00,1,0,0,1,12.299999999999999,14.395,42.0,15.001299999999999,3,68,71
2012-02-26 23:00:00,1,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,5,59,64
2012-02-27 0:00:00,1,0,1,1,10.66,12.120000000000001,60.0,16.997899999999998,2,27,29
2012-02-27 1:00:00,1,0,1,1,10.66,12.879999999999999,65.0,15.001299999999999,0,6,6
2012-02-27 2:00:00,1,0,1,1,10.66,11.365,70.0,19.999499999999998,0,4,4
2012-02-27 3:00:00,1,0,1,1,9.84,12.120000000000001,75.0,11.0014,0,2,2
2012-02-27 4:00:00,1,0,1,1,9.02,11.365,80.0,8.9981,0,1,1
2012-02-27 5:00:00,1,0,1,1,9.02,11.365,80.0,8.9981,0,16,16
2012-02-27 6:00:00,1,0,1,1,9.84,11.365,70.0,16.997899999999998,1,89,90
2012-02-27 7:00:00,1,0,1,1,9.84,11.365,60.0,15.001299999999999,2,278,280
2012-02-27 8:00:00,1,0,1,1,9.84,12.120000000000001,60.0,0.0,14,514,528
2012-02-27 9:00:00,1,0,1,1,10.66,12.879999999999999,60.0,12.998,11,219,230
2012-02-27 10:00:00,1,0,1,1,13.120000000000001,15.15,45.0,16.997899999999998,16,88,104
2012-02-27 11:00:00,1,0,1,1,14.76,16.665,43.0,16.997899999999998,11,92,103
2012-02-27 12:00:00,1,0,1,1,16.400000000000002,20.455000000000002,37.0,19.999499999999998,13,164,177
2012-02-27 13:00:00,1,0,1,1,16.400000000000002,20.455000000000002,43.0,19.0012,23,159,182
2012-02-27 14:00:00,1,0,1,1,18.86,22.725,36.0,19.0012,24,134,158
2012-02-27 15:00:00,1,0,1,1,21.32,25.0,25.0,27.999299999999998,24,150,174
2012-02-27 16:00:00,1,0,1,1,22.14,25.759999999999998,26.0,30.002599999999997,20,266,286
2012-02-27 17:00:00,1,0,1,1,22.14,25.759999999999998,24.0,30.002599999999997,26,503,529
2012-02-27 18:00:00,1,0,1,1,21.32,25.0,27.0,27.999299999999998,10,517,527
2012-02-27 19:00:00,1,0,1,1,20.5,24.240000000000002,28.999999999999996,26.0027,16,318,334
2012-02-27 20:00:00,1,0,1,1,19.68,23.485,33.0,23.9994,11,208,219
2012-02-27 21:00:00,1,0,1,1,18.86,22.725,36.0,19.0012,14,181,195
2012-02-27 22:00:00,1,0,1,1,18.04,21.97,44.0,16.997899999999998,9,83,92
2012-02-27 23:00:00,1,0,1,1,17.22,21.21,50.0,11.0014,6,50,56
2012-02-28 0:00:00,1,0,1,1,17.22,21.21,54.0,8.9981,0,10,10
2012-02-28 1:00:00,1,0,1,1,15.58,19.695,62.0,11.0014,0,6,6
2012-02-28 2:00:00,1,0,1,1,16.400000000000002,20.455000000000002,54.0,7.0015,1,2,3
2012-02-28 3:00:00,1,0,1,1,16.400000000000002,20.455000000000002,32.0,23.9994,0,6,6
2012-02-28 4:00:00,1,0,1,1,13.120000000000001,14.395,42.0,23.9994,0,2,2
2012-02-28 5:00:00,1,0,1,1,13.120000000000001,14.395,42.0,23.9994,1,20,21
2012-02-28 6:00:00,1,0,1,1,12.299999999999999,13.635,45.0,22.0028,1,100,101
2012-02-28 7:00:00,1,0,1,1,11.48,12.879999999999999,45.0,19.999499999999998,12,313,325
2012-02-28 8:00:00,1,0,1,1,10.66,12.120000000000001,48.0,19.0012,16,543,559
2012-02-28 9:00:00,1,0,1,1,11.48,12.879999999999999,45.0,23.9994,7,225,232
2012-02-28 10:00:00,1,0,1,1,12.299999999999999,13.635,42.0,19.999499999999998,14,118,132
2012-02-28 11:00:00,1,0,1,1,13.940000000000001,15.909999999999998,36.0,16.997899999999998,8,155,163
2012-02-28 12:00:00,1,0,1,1,14.76,17.424999999999997,34.0,8.9981,19,164,183
2012-02-28 13:00:00,1,0,1,1,14.76,18.18,32.0,7.0015,16,174,190
2012-02-28 14:00:00,1,0,1,1,16.400000000000002,20.455000000000002,28.000000000000004,7.0015,13,121,134
2012-02-28 15:00:00,1,0,1,1,17.22,21.21,26.0,6.0032,17,149,166
2012-02-28 16:00:00,1,0,1,1,17.22,21.21,28.000000000000004,6.0032,17,270,287
2012-02-28 17:00:00,1,0,1,1,17.22,21.21,26.0,6.0032,33,497,530
2012-02-28 18:00:00,1,0,1,1,17.22,21.21,28.000000000000004,11.0014,17,432,449
2012-02-28 19:00:00,1,0,1,1,17.22,21.21,26.0,0.0,15,291,306
2012-02-28 20:00:00,1,0,1,1,16.400000000000002,20.455000000000002,30.0,8.9981,2,202,204
2012-02-28 21:00:00,1,0,1,1,13.940000000000001,17.424999999999997,46.0,7.0015,10,178,188
2012-02-28 22:00:00,1,0,1,1,13.940000000000001,17.424999999999997,46.0,7.0015,6,95,101
2012-02-28 23:00:00,1,0,1,1,13.120000000000001,15.15,53.0,15.001299999999999,4,61,65
2012-02-29 0:00:00,1,0,1,1,13.120000000000001,16.665,53.0,7.0015,2,30,32
2012-02-29 1:00:00,1,0,1,1,13.120000000000001,16.665,49.0,7.0015,0,6,6
2012-02-29 2:00:00,1,0,1,1,12.299999999999999,14.395,56.00000000000001,15.001299999999999,0,4,4
2012-02-29 3:00:00,1,0,1,1,11.48,15.15,70.0,6.0032,0,2,2
2012-02-29 5:00:00,1,0,1,1,10.66,14.395,75.0,6.0032,0,29,29
2012-02-29 6:00:00,1,0,1,2,11.48,15.15,75.0,6.0032,4,100,104
2012-02-29 7:00:00,1,0,1,2,10.66,13.635,81.0,8.9981,11,242,253
2012-02-29 8:00:00,1,0,1,2,11.48,14.395,75.0,7.0015,2,114,116
2012-02-29 9:00:00,1,0,1,3,12.299999999999999,15.15,81.0,11.0014,5,33,38
2012-02-29 10:00:00,1,0,1,3,12.299999999999999,15.15,81.0,11.0014,0,10,10
2012-02-29 11:00:00,1,0,1,3,12.299999999999999,14.395,87.0,12.998,1,9,10
2012-02-29 12:00:00,1,0,1,3,13.120000000000001,15.15,93.0,22.0028,1,69,70
2012-02-29 13:00:00,1,0,1,2,14.76,16.665,93.0,23.9994,4,72,76
2012-02-29 14:00:00,1,0,1,2,14.76,16.665,93.0,23.9994,2,54,56
2012-02-29 15:00:00,1,0,1,2,16.400000000000002,20.455000000000002,82.0,19.0012,3,87,90
2012-02-29 16:00:00,1,0,1,3,16.400000000000002,20.455000000000002,82.0,15.001299999999999,5,162,167
2012-02-29 17:00:00,1,0,1,2,16.400000000000002,20.455000000000002,87.0,11.0014,7,246,253
2012-02-29 18:00:00,1,0,1,3,16.400000000000002,20.455000000000002,87.0,0.0,11,181,192
2012-02-29 19:00:00,1,0,1,2,16.400000000000002,20.455000000000002,87.0,7.0015,0,102,102
2012-02-29 20:00:00,1,0,1,3,17.22,21.21,88.0,11.0014,2,95,97
2012-02-29 21:00:00,1,0,1,3,17.22,21.21,88.0,11.0014,0,39,39
2012-02-29 22:00:00,1,0,1,3,17.22,21.21,94.0,16.997899999999998,2,53,55
2012-02-29 23:00:00,1,0,1,3,17.22,21.21,94.0,16.997899999999998,3,30,33
2012-03-01 0:00:00,1,0,1,2,17.22,21.21,94.0,0.0,1,10,11
2012-03-01 1:00:00,1,0,1,3,18.86,22.725,94.0,7.0015,0,12,12
2012-03-01 2:00:00,1,0,1,2,18.86,22.725,94.0,19.0012,0,6,6
2012-03-01 3:00:00,1,0,1,1,18.86,22.725,94.0,15.001299999999999,0,3,3
2012-03-01 4:00:00,1,0,1,1,19.68,23.485,88.0,12.998,0,5,5
2012-03-01 5:00:00,1,0,1,1,19.68,23.485,88.0,11.0014,0,18,18
2012-03-01 6:00:00,1,0,1,2,17.22,21.21,94.0,0.0,2,107,109
2012-03-01 7:00:00,1,0,1,2,18.04,21.97,94.0,8.9981,8,296,304
2012-03-01 8:00:00,1,0,1,1,17.22,21.21,94.0,8.9981,15,579,594
2012-03-01 9:00:00,1,0,1,1,18.86,22.725,77.0,16.997899999999998,5,281,286
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55.00000000000001,11.0014,11,122,133
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43.0,12.998,19,149,168
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37.0,15.001299999999999,16,204,220
2012-03-01 13:00:00,1,0,1,1,23.779999999999998,27.275,32.0,16.997899999999998,24,187,211
2012-03-01 14:00:00,1,0,1,1,23.779999999999998,27.275,35.0,15.001299999999999,37,174,211
2012-03-01 15:00:00,1,0,1,1,24.599999999999998,31.06,31.0,16.997899999999998,31,192,223
2012-03-01 16:00:00,1,0,1,1,23.779999999999998,27.275,32.0,19.999499999999998,38,323,361
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35.0,19.999499999999998,49,551,600
2012-03-01 18:00:00,1,0,1,1,22.14,25.759999999999998,34.0,23.9994,27,498,525
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41.0,22.0028,11,317,328
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44.0,27.999299999999998,12,242,254
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47.0,31.0009,7,190,197
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50.0,16.997899999999998,3,123,126
2012-03-01 23:00:00,1,0,1,1,14.76,17.424999999999997,50.0,15.001299999999999,9,76,85
2012-03-02 0:00:00,1,0,1,1,13.940000000000001,16.665,53.0,11.0014,1,45,46
2012-03-02 1:00:00,1,0,1,1,13.940000000000001,15.909999999999998,49.0,15.001299999999999,2,18,20
2012-03-02 2:00:00,1,0,1,1,13.940000000000001,15.909999999999998,53.0,19.0012,2,4,6
2012-03-02 3:00:00,1,0,1,1,13.120000000000001,15.909999999999998,56.99999999999999,12.998,0,3,3
2012-03-02 4:00:00,1,0,1,1,13.120000000000001,17.424999999999997,61.0,0.0,0,2,2
2012-03-02 5:00:00,1,0,1,1,12.299999999999999,16.665,70.0,0.0,0,24,24
2012-03-02 6:00:00,1,0,1,1,12.299999999999999,16.665,70.0,0.0,4,88,92
2012-03-02 7:00:00,1,0,1,1,12.299999999999999,16.665,70.0,0.0,4,258,262
2012-03-02 8:00:00,1,0,1,1,11.48,15.15,75.0,6.0032,16,533,549
2012-03-02 9:00:00,1,0,1,1,12.299999999999999,16.665,81.0,0.0,15,299,314
2012-03-02 10:00:00,1,0,1,1,14.76,17.424999999999997,50.0,11.0014,14,118,132
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46.0,12.998,40,154,194
2012-03-02 12:00:00,1,0,1,1,16.400000000000002,20.455000000000002,43.0,11.0014,40,194,234
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44.0,15.001299999999999,31,191,222
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44.0,19.0012,29,176,205
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50.0,19.999499999999998,5,73,78
2012-03-02 16:00:00,1,0,1,3,16.400000000000002,20.455000000000002,57.99999999999999,19.999499999999998,1,49,50
2012-03-02 17:00:00,1,0,1,3,14.76,17.424999999999997,81.0,15.001299999999999,5,123,128
2012-03-02 18:00:00,1,0,1,3,14.76,17.424999999999997,87.0,12.998,6,154,160
2012-03-02 19:00:00,1,0,1,3,14.76,17.424999999999997,87.0,12.998,12,162,174
2012-03-02 20:00:00,1,0,1,2,14.76,17.424999999999997,87.0,12.998,7,93,100
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87.0,6.0032,2,99,101
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87.0,0.0,6,69,75
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87.0,0.0,4,19,23
2012-03-03 0:00:00,1,0,0,3,14.76,18.18,93.0,6.0032,1,21,22
2012-03-03 1:00:00,1,0,0,3,14.76,18.94,93.0,0.0,0,44,44
2012-03-03 2:00:00,1,0,0,3,14.76,18.18,93.0,6.0032,4,34,38
2012-03-03 3:00:00,1,0,0,2,14.76,17.424999999999997,93.0,11.0014,1,20,21
2012-03-03 4:00:00,1,0,0,2,14.76,17.424999999999997,93.0,12.998,0,2,2
2012-03-03 5:00:00,1,0,0,2,14.76,18.18,93.0,6.0032,1,1,2
2012-03-03 6:00:00,1,0,0,2,14.76,18.18,93.0,6.0032,1,6,7
2012-03-03 7:00:00,1,0,0,2,14.76,17.424999999999997,93.0,8.9981,2,14,16
2012-03-03 8:00:00,1,0,0,3,14.76,18.94,93.0,0.0,2,46,48
2012-03-03 9:00:00,1,0,0,3,15.58,19.695,87.0,6.0032,7,87,94
2012-03-03 10:00:00,1,0,0,2,16.400000000000002,20.455000000000002,87.0,0.0,31,137,168
2012-03-03 11:00:00,1,0,0,2,16.400000000000002,20.455000000000002,87.0,6.0032,33,181,214
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67.0,16.997899999999998,47,252,299
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51.0,19.0012,87,252,339
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44.0,23.9994,151,279,430
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,28.999999999999996,19.999499999999998,145,254,399
2012-03-03 16:00:00,1,0,0,1,20.5,24.240000000000002,27.0,19.999499999999998,167,300,467
2012-03-03 17:00:00,1,0,0,1,20.5,24.240000000000002,23.0,22.0028,106,279,385
2012-03-03 18:00:00,1,0,0,1,20.5,24.240000000000002,25.0,16.997899999999998,53,250,303
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33.0,11.0014,34,191,225
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30.0,8.9981,28,121,149
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19.0,22.0028,24,130,154
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21.0,8.9981,19,115,134
2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24.0,0.0,12,94,106
2012-03-04 0:00:00,1,0,0,2,16.400000000000002,20.455000000000002,30.0,23.9994,5,67,72
2012-03-04 1:00:00,1,0,0,2,15.58,19.695,34.0,12.998,16,60,76
2012-03-04 2:00:00,1,0,0,2,14.76,17.424999999999997,40.0,11.0014,14,66,80
2012-03-04 3:00:00,1,0,0,2,14.76,17.424999999999997,43.0,8.9981,5,21,26
2012-03-04 4:00:00,1,0,0,2,13.940000000000001,16.665,46.0,12.998,3,11,14
2012-03-04 5:00:00,1,0,0,2,13.940000000000001,15.909999999999998,46.0,15.001299999999999,0,5,5
2012-03-04 6:00:00,1,0,0,2,12.299999999999999,13.635,52.0,19.999499999999998,0,5,5
2012-03-04 7:00:00,1,0,0,2,12.299999999999999,13.635,52.0,19.999499999999998,2,21,23
2012-03-04 8:00:00,1,0,0,1,12.299999999999999,13.635,52.0,22.0028,12,54,66
2012-03-04 9:00:00,1,0,0,1,12.299999999999999,13.635,49.0,30.002599999999997,14,104,118
2012-03-04 10:00:00,1,0,0,1,12.299999999999999,13.635,49.0,22.0028,31,161,192
2012-03-04 11:00:00,1,0,0,1,13.120000000000001,14.395,45.0,26.0027,64,192,256
2012-03-04 12:00:00,1,0,0,1,13.940000000000001,15.15,42.0,23.9994,71,256,327
