season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1996,4275,10099,0,8,24,84,60,1,0.12877634
1996,10513,10099,0,1,-13,48,61,0,0.11433081
1996,7212,10167,0,15,2,73,71,1,0.13715898
1996,4275,10343,0,1,20,83,63,1,0.1574227
1996,4607,10343,0,-4,-1,59,60,0,0.10292746
1996,8893,10343,0,-8,-3,62,65,0,0.12474927
1996,9481,10343,0,-13,-12,50,62,0,0.0905018
1996,10099,10513,0,-1,13,61,48,1,0.12875614
1997,1621,300,0,-8,-4,69,73,0,0.13009001
1997,4161,300,0,3,-3,82,85,0,0.138666
1997,4276,300,0,3,-5,79,84,0,0.12969755
1997,6293,300,0,3,-8,58,66,0,0.10612707
1997,7179,300,0,-6,-4,92,96,0,0.08807519
1997,8105,300,0,-9,-8,57,65,0,0.09883461
1997,8451,776,0,1,4,81,77,1,0.1188425
1997,9930,776,0,-7,-7,66,73,0,0.107769966
1997,9179,810,0,7,29,81,52,1,0.15554936
1997,1460,1025,0,11,17,86,69,1,0.12201434
1997,6293,1151,0,4,6,63,57,1,0.15730248
1997,7145,1151,0,-7,-3,52,55,0,0.18168767
1997,10032,1151,0,1,-7,68,75,0,0.16210014
1997,9414,1324,0,13,34,109,75,1,0.13295116
1997,3144,1358,0,-3,-12,67,79,0,0.11746035
1997,9777,1358,0,5,19,77,58,1,0.16646217
1997,3178,1392,0,11,-3,70,73,0,0.13176385
1997,3757,1392,0,8,-12,63,75,0,0.1039072
1997,7179,1392,0,4,6,71,65,1,0.08324208
1997,1025,1460,0,-11,-17,69,86,0,0.12806728
1997,3966,1460,0,-3,1,67,66,1,0.11403511
1997,5190,1528,0,-9,-12,56,68,0,0.15696996
1997,5292,1528,0,3,6,90,84,1,0.18103233
1997,9179,1528,0,-1,-6,59,65,0,0.17402202
1997,300,1621,0,8,4,73,69,1,0.118970886
1997,4953,1621,0,7,-9,66,75,0,0.1147419
1997,3830,1689,0,1,-18,62,80,0,0.13267587
1997,6293,1689,0,8,17,73,56,1,0.13823527
1997,8139,1824,0,13,-13,65,78,0,0.09744626
1997,8894,1824,0,5,1,82,81,1,0.091481194
1997,5761,2352,0,-13,-3,68,71,0,0.16354498
1997,7179,2352,0,-8,11,98,87,1,0.12195748
1997,6293,2721,0,15,8,82,74,1,0.13701424
1997,1358,3144,0,3,12,79,67,1,0.14813177
1997,1392,3178,0,-11,3,73,70,1,0.11421049
1997,1392,3757,0,-8,12,75,63,1,0.15048106
1997,9675,3757,0,-5,-13,77,90,0,0.111130506
1997,3966,3791,0,5,12,69,57,1,0.108209796
1997,1689,3830,0,-1,18,80,62,1,0.1327504
1997,4276,3932,0,7,6,75,69,1,0.1586253
1997,10066,3932,0,-1,-13,60,73,0,0.108610086
1997,1460,3966,0,3,-1,66,67,0,0.14028485
1997,3791,3966,0,-5,-12,57,69,0,0.14475882
1997,9414,3966,0,4,1,74,73,1,0.11229575
1997,4161,4036,0,15,14,78,64,1,0.1961717
1997,300,4161,0,-3,3,85,82,1,0.10780457
1997,4036,4161,0,-15,-14,64,78,0,0.06363884
1997,7213,4161,0,-7,-14,61,75,0,0.10648045
1997,300,4276,0,-3,5,84,79,1,0.119481884
1997,3932,4276,0,-7,-6,69,75,0,0.09726469
1997,5292,4276,0,0,-9,69,78,0,0.12407051
1997,5525,4276,0,-15,-38,54,92,0,0.10643505
1997,8451,4276,0,-3,-15,68,83,0,0.12565355
1997,9777,4276,0,-1,-13,59,72,0,0.13687138
1997,10032,4526,0,9,10,101,91,1,0.09421082
1997,4987,4608,0,-5,-8,57,65,0,0.10373627
1997,6092,4608,0,3,-1,63,64,0,0.11626831
1997,6293,4608,0,5,23,97,74,1,0.096815616
1997,8894,4608,0,-4,-15,63,78,0,0.0826166
1997,7179,4885,0,-3,22,81,59,1,0.08104999
1997,1621,4953,0,-7,9,75,66,1,0.13559633
1997,4608,4987,0,5,8,65,57,1,0.1483121
1997,1528,5190,0,9,12,68,56,1,0.1113052
1997,1528,5292,0,-3,-6,84,90,0,0.07997495
1997,4276,5292,0,0,9,78,69,1,0.123722956
1997,8758,5292,0,-8,-19,57,76,0,0.094884336
1997,8962,5292,0,-15,-32,46,78,0,0.07773077
1997,9414,5292,0,-1,-8,72,80,0,0.09070687
1997,8758,5326,0,-1,22,62,40,1,0.1238408
1997,4276,5525,0,15,38,92,54,1,0.1466851
1997,2352,5761,0,13,3,71,68,1,0.093504876
1997,9777,5862,0,13,14,75,61,1,0.19733588
1997,4608,6092,0,-3,1,64,63,1,0.13199484
1997,6744,6092,0,-11,-4,55,59,0,0.1265985
1997,300,6293,0,-3,8,66,58,1,0.15017168
1997,1151,6293,0,-4,-6,57,63,0,0.11086777
1997,1689,6293,0,-8,-17,56,73,0,0.12551183
1997,2721,6293,0,-15,-8,74,82,0,0.12644961
1997,4608,6293,0,-5,-23,74,97,0,0.15732309
1997,8587,6676,0,5,13,80,67,1,0.13113475
1997,6092,6744,0,11,4,59,55,1,0.12329456
1997,8451,6876,0,9,10,75,65,1,0.1348638
1997,1151,7145,0,7,3,55,52,1,0.079117194
1997,300,7179,0,6,4,96,92,1,0.17367601
1997,1392,7179,0,-4,-6,65,71,0,0.17738795
1997,2352,7179,0,8,-11,87,98,0,0.14765362
1997,4885,7179,0,3,-22,59,81,0,0.17907153
1997,4161,7213,0,7,14,75,61,1,0.14039005
1997,7301,7213,0,-1,-7,76,83,0,0.11847906
1997,7213,7301,0,1,7,83,76,1,0.13500953
1997,300,8105,0,9,8,65,57,1,0.15966678
1997,1824,8139,0,-13,13,78,65,1,0.16123584
1997,776,8451,0,-1,-4,77,81,0,0.1268928
1997,4276,8451,0,3,15,83,68,1,0.12166177
1997,6876,8451,0,-9,-10,65,75,0,0.11458808
1997,10344,8519,0,11,22,68,46,1,0.14782497
1997,6676,8587,0,-5,-13,67,80,0,0.11523464
1997,9777,8587,0,4,5,82,77,1,0.12920709
1997,10344,8587,0,3,-6,66,72,0,0.08731389
1997,5292,8758,0,8,19,76,57,1,0.16161965
1997,5326,8758,0,1,-22,40,62,0,0.13938041
1997,1824,8894,0,-5,-1,81,82,0,0.16900262
1997,4608,8894,0,4,15,78,63,1,0.17581084
1997,10676,8894,0,3,-13,58,71,0,0.14089061
1997,5292,8962,0,15,32,78,46,1,0.18395436
1997,810,9179,0,-7,-29,52,81,0,0.10329012
1997,1528,9179,0,1,6,65,59,1,0.089102685
1997,1324,9414,0,-13,-34,75,109,0,0.1346143
1997,3966,9414,0,-4,-1,73,74,0,0.15047814
1997,5292,9414,0,1,8,80,72,1,0.1670589
1997,10798,9414,0,-5,-13,83,96,0,0.16770147
1997,3757,9675,0,5,13,90,77,1,0.15514335
1997,1358,9777,0,-5,-19,58,77,0,0.08432924
1997,4276,9777,0,1,13,72,59,1,0.10705566
1997,5862,9777,0,-13,-14,61,75,0,0.060617514
1997,8587,9777,0,-4,-5,77,82,0,0.11294201
1997,776,9930,0,7,7,73,66,1,0.14130974
1997,10798,9964,0,3,12,80,68,1,0.135063
1997,1151,10032,0,-1,7,75,68,1,0.10462102
1997,4526,10032,0,-9,-10,91,101,0,0.15676159
1997,3932,10066,0,1,13,73,60,1,0.1623867
1997,8519,10344,0,-11,-22,46,68,0,0.12101487
1997,8587,10344,0,-3,6,72,66,1,0.16748878
1997,8894,10676,0,-3,13,71,58,1,0.12808426
1997,9414,10798,0,5,13,96,83,1,0.089870214
1997,9964,10798,0,-3,-12,68,80,0,0.11493733
1998,3792,301,0,-8,-33,49,82,0,0.08699539
1998,4954,301,0,-3,-8,79,87,0,0.096697055
1998,6227,301,0,-15,-39,60,99,0,0.10339483
1998,9778,301,0,-2,25,76,51,1,0.11572079
1998,5991,423,0,-5,-9,65,74,0,0.11166739
1998,9778,423,0,3,6,75,69,1,0.16165926
1998,6093,1026,0,9,17,79,62,1,0.09671639
1998,3724,1359,0,-1,-15,62,77,0,0.09248008
1998,6294,1359,0,7,10,93,83,1,0.103344426
1998,6419,1461,0,-13,-3,62,65,0,0.09233485
1998,10481,1461,0,-8,1,75,74,1,0.11824298
1998,10271,1529,0,-5,3,75,72,1,0.14320886
1998,8588,1622,0,11,10,67,57,1,0.11693247
1998,2688,1792,0,-13,-8,85,93,0,0.12465007
1998,3831,1792,0,-5,-10,68,78,0,0.10764176
1998,6294,1792,0,1,11,75,64,1,0.11296578
1998,10379,1792,0,-9,-1,74,75,0,0.12562287
1998,5225,2061,0,11,19,80,61,1,0.13783932
1998,7214,2129,0,13,39,95,56,1,0.14471701
1998,7214,2251,0,8,15,80,65,1,0.11398445
1998,8418,2251,0,3,-2,64,66,0,0.13745725
1998,4277,2353,0,-1,2,86,84,1,0.10818979
1998,6711,2353,0,-7,-6,73,79,0,0.08870508
1998,7268,2353,0,-15,-36,63,99,0,0.07908702
1998,8675,2353,0,-4,-13,67,80,0,0.06486119
1998,5259,2489,0,9,12,83,71,1,0.09786004
1998,1792,2688,0,13,8,93,85,1,0.12703909
1998,8725,2891,0,7,-9,87,96,0,0.15457737
1998,9931,2891,0,-1,6,83,77,1,0.103686675
1998,6711,3027,0,1,15,74,59,1,0.12809324
1998,1359,3724,0,1,15,77,62,1,0.16378783
1998,4954,3758,0,1,6,67,61,1,0.1432676
1998,8106,3758,0,-7,-13,51,64,0,0.16631195
1998,301,3792,0,8,33,82,49,1,0.16324265
1998,8793,3792,0,1,-1,81,82,0,0.12658927
1998,1792,3831,0,5,10,78,68,1,0.14918467
1998,6677,3831,0,-3,-7,87,94,0,0.10989142
1998,8675,3899,0,7,2,63,61,1,0.106071964
1998,7101,4162,0,-15,-58,52,110,0,0.086694
1998,7302,4162,0,-7,5,80,75,1,0.09261809
1998,2353,4277,0,1,-2,84,86,0,0.13418691
1998,7506,4277,0,-13,-15,67,82,0,0.12526609
1998,8486,4277,0,-8,-27,61,88,0,0.08232604
1998,8588,4277,0,-1,-1,85,86,0,0.10126894
1998,9415,4277,0,-4,-26,68,94,0,0.107734315
1998,9778,4277,0,-1,-9,69,78,0,0.12769143
1998,301,4954,0,3,8,87,79,1,0.15061066
1998,3758,4954,0,-1,-6,61,67,0,0.11484338
1998,9812,4954,0,-9,-14,68,82,0,0.12385265
1998,8486,4988,0,-3,5,51,46,1,0.112640254
1998,9415,5157,0,5,3,65,62,1,0.1346631
1998,2061,5225,0,-11,-19,61,80,0,0.11692208
1998,9415,5225,0,-3,3,85,82,1,0.121160716
1998,2489,5259,0,-9,-12,71,83,0,0.16445494
1998,6294,5259,0,3,15,73,58,1,0.15537733
1998,7146,5259,0,-1,-7,56,63,0,0.1573129
1998,9931,5327,0,-9,1,70,69,1,0.08511171
1998,7302,5762,0,1,23,97,74,1,0.10454555
1998,6294,5863,0,15,36,88,52,1,0.16551611
1998,423,5991,0,5,9,74,65,1,0.15565072
1998,1026,6093,0,-9,-17,62,79,0,0.16027749
1998,8675,6093,0,-1,10,56,46,1,0.12169408
1998,301,6227,0,15,39,99,60,1,0.14188987
1998,1359,6294,0,-7,-10,83,93,0,0.14964198
1998,1792,6294,0,-1,-11,64,75,0,0.14225255
1998,5259,6294,0,-3,-15,58,73,0,0.10967949
1998,5863,6294,0,-15,-36,52,88,0,0.10189268
1998,9778,6294,0,-2,6,65,59,1,0.15630046
1998,1461,6419,0,13,3,65,62,1,0.16995673
1998,3831,6677,0,3,7,94,87,1,0.15880328
1998,2353,6711,0,7,6,79,73,1,0.15955687
1998,3027,6711,0,-1,-15,59,74,0,0.12930584
1998,4162,7101,0,15,58,110,52,1,0.16826315
1998,5259,7146,0,1,7,63,56,1,0.10715929
1998,9642,7146,0,-7,-12,57,69,0,0.12916532
1998,2129,7214,0,-13,-39,56,95,0,0.12803055
1998,2251,7214,0,-8,-15,65,80,0,0.15163387
1998,8588,7214,0,-1,8,67,59,1,0.15465897
1998,2353,7268,0,15,36,99,63,1,0.17208
1998,4162,7302,0,7,-5,75,80,0,0.16054973
1998,5762,7302,0,-1,-23,74,97,0,0.15138917
1998,8588,7302,0,5,2,79,77,1,0.13638714
1998,9931,7302,0,-5,-6,68,74,0,0.11512578
1998,8140,7370,0,11,-1,61,62,0,0.12922478
1998,10379,7370,0,3,15,81,66,1,0.15079926
1998,4277,7506,0,13,15,82,67,1,0.1198051
1998,9778,7739,0,11,17,85,68,1,0.17987803
1998,3758,8106,0,7,13,64,51,1,0.08483866
1998,7370,8140,0,-11,1,62,61,1,0.13452733
1998,2251,8418,0,-3,2,66,64,1,0.121071264
1998,4277,8486,0,8,27,88,61,1,0.17571492
1998,4988,8486,0,3,-5,46,51,0,0.1524329
1998,1622,8588,0,-11,-10,57,67,0,0.13902047
1998,4277,8588,0,1,1,86,85,1,0.15105043
1998,7214,8588,0,1,-8,59,67,0,0.11004564
1998,7302,8588,0,-5,-2,77,79,0,0.12407883
1998,10271,8588,0,-8,-18,65,83,0,0.14652848
1998,2353,8675,0,4,13,80,67,1,0.19060265
1998,3899,8675,0,-7,-2,61,63,0,0.15895182
1998,6093,8675,0,1,-10,46,56,0,0.14695367
1998,2891,8725,0,-7,9,96,87,1,0.09428563
1998,10481,8759,0,-3,30,82,52,1,0.13548093
1998,3792,8793,0,-1,1,82,81,1,0.13471968
1998,4277,9415,0,4,26,94,68,1,0.14263223
1998,5157,9415,0,-5,-3,62,65,0,0.1219503
1998,5225,9415,0,3,-3,82,85,0,0.13232045
1998,7146,9642,0,7,12,69,57,1,0.12866008
1998,301,9778,0,2,-25,51,76,0,0.12584092
1998,423,9778,0,-3,-6,69,75,0,0.09055911
1998,4277,9778,0,1,9,78,69,1,0.116647184
1998,6294,9778,0,2,-6,59,65,0,0.094674796
1998,7739,9778,0,-11,-17,68,85,0,0.07656667
1998,10481,9778,0,-7,-3,62,65,0,0.09837564
1998,4954,9812,0,9,14,82,68,1,0.13153715
1998,2891,9931,0,1,-6,77,83,0,0.16054755
1998,5327,9931,0,9,-1,69,70,0,0.17481357
1998,7302,9931,0,5,6,74,68,1,0.15176205
1998,1529,10271,0,5,-3,72,75,0,0.10970626
1998,8588,10271,0,8,18,83,65,1,0.10715672
1998,1792,10379,0,9,1,75,74,1,0.12577246
1998,7370,10379,0,-3,-15,66,81,0,0.1064364
1998,10799,10379,0,5,-1,68,69,0,0.12761147
1998,1461,10481,0,8,-1,74,75,0,0.13622321
1998,8759,10481,0,3,-30,52,82,0,0.12298407
1998,9778,10481,0,7,3,65,62,1,0.15148179
1998,10379,10799,0,-5,1,69,68,1,0.12322839
1999,8589,193,0,13,12,69,57,1,0.1345447
1999,6678,302,0,-9,1,61,60,1,0.10125396
1999,3934,424,0,-1,10,82,72,1,0.10601066
1999,8039,424,0,-9,-14,80,94,0,0.127357
1999,9779,458,0,13,22,80,58,1,0.1903202
1999,6643,527,0,-3,8,72,64,1,0.07745284
1999,6712,527,0,-8,-7,74,81,0,0.077366754
1999,10644,527,0,-15,-39,41,80,0,0.100029595
1999,6678,1360,0,-8,13,85,72,1,0.1119188
1999,7303,1360,0,-7,-11,70,81,0,0.120214134
1999,3112,1462,0,-11,-24,48,72,0,0.12774433
1999,8760,1462,0,-3,10,64,54,1,0.1324451
1999,9181,1623,0,-1,9,62,53,1,0.14166683
1999,2354,1793,0,0,-3,74,77,0,0.10791467
1999,3282,1793,0,-9,-5,62,67,0,0.10056855
1999,3934,1793,0,-4,-10,68,78,0,0.08557526
1999,6094,1793,0,-8,-22,56,78,0,0.098335475
1999,6643,1793,0,-3,-6,58,64,0,0.061761722
1999,9745,1793,0,-15,-25,66,91,0,0.09133278
1999,4610,1894,0,3,-4,58,62,0,0.11030346
1999,4955,1894,0,8,12,75,63,1,0.14871353
1999,8794,2130,0,9,10,62,52,1,0.12801316
1999,6643,2252,0,8,31,75,44,1,0.10975334
1999,9416,2252,0,7,-3,53,56,0,0.119400084
1999,1793,2354,0,0,3,77,74,1,0.1334947
1999,2827,2354,0,-15,-41,58,99,0,0.095692396
1999,5260,2354,0,0,-6,62,68,0,0.13387096
1999,5459,2354,0,-11,-17,61,78,0,0.07339236
1999,8760,2354,0,-5,-21,64,85,0,0.08674137
1999,9181,2354,0,-8,-41,56,97,0,0.10976348
1999,4163,2655,0,5,21,95,74,1,0.11224954
1999,3282,2793,0,-4,1,73,72,1,0.13547626
1999,6912,2793,0,-5,-14,61,75,0,0.11641341
1999,10448,2793,0,-8,-8,74,82,0,0.10740266
1999,2354,2827,0,15,41,99,58,1,0.15713494
1999,3832,3028,0,5,20,108,88,1,0.1241131
1999,1462,3112,0,11,24,72,48,1,0.13980864
1999,1793,3282,0,9,5,67,62,1,0.14305967
1999,2793,3282,0,4,-1,72,73,0,0.11624974
1999,5294,3282,0,3,-12,63,75,0,0.09984736
1999,8589,3282,0,8,-8,74,82,0,0.12109558
1999,3028,3832,0,-5,-20,88,108,0,0.12210898
1999,8419,3832,0,3,25,86,61,1,0.08923533
1999,424,3934,0,1,-10,72,82,0,0.14688674
1999,1793,3934,0,4,10,78,68,1,0.1625816
1999,9283,3934,0,-7,-13,64,77,0,0.12539843
1999,2655,4163,0,-5,-21,74,95,0,0.141825
1999,4278,4163,0,3,4,92,88,1,0.10874657
1999,8760,4244,0,5,7,61,54,1,0.096884936
1999,4163,4278,0,-3,-4,88,92,0,0.15531911
1999,5192,4278,0,-7,-15,43,58,0,0.13577637
1999,5260,4278,0,2,7,73,66,1,0.1886408
1999,6128,4278,0,-11,-22,60,82,0,0.15263745
1999,5158,4346,0,13,21,75,54,1,0.12664115
1999,1894,4610,0,-3,4,62,58,1,0.14863831
1999,1894,4955,0,-8,-12,63,75,0,0.09862673
1999,8419,4955,0,-1,14,76,62,1,0.07804757
1999,9932,4955,0,-13,-22,60,82,0,0.09869271
1999,4346,5158,0,-13,-21,54,75,0,0.12134877
1999,7215,5158,0,-8,10,73,63,1,0.099048205
1999,4278,5192,0,7,15,58,43,1,0.13419206
1999,9779,5192,0,8,-8,58,66,0,0.18857384
1999,10380,5192,0,3,-1,58,59,0,0.14604017
1999,2354,5260,0,0,6,68,62,1,0.10742478
1999,4278,5260,0,-2,-7,66,73,0,0.065360256
1999,5328,5260,0,-8,-8,66,74,0,0.07217822
1999,5695,5260,0,-15,-23,53,76,0,0.06335306
1999,6678,5260,0,-12,-8,46,54,0,0.055782825
1999,3282,5294,0,-3,12,75,63,1,0.15683287
1999,5260,5328,0,8,8,74,66,1,0.17976353
1999,10034,5328,0,1,-2,70,72,0,0.15514435
1999,6094,5396,0,-1,2,61,59,1,0.116773546
1999,2354,5459,0,11,17,78,61,1,0.18617056
1999,8794,5459,0,8,-30,51,81,0,0.18166411
1999,10678,5459,0,7,-11,32,43,0,0.18237
1999,5260,5695,0,15,23,76,53,1,0.19125427
1999,6643,5763,0,9,14,72,58,1,0.11957083
1999,1793,6094,0,8,22,78,56,1,0.14596725
1999,5396,6094,0,1,-2,59,61,0,0.13180637
1999,4278,6128,0,11,22,82,60,1,0.112238206
1999,10448,6295,0,-11,2,76,74,1,0.09545095
1999,527,6643,0,3,-8,64,72,0,0.18153673
1999,1793,6643,0,3,6,64,58,1,0.19358787
1999,2252,6643,0,-8,-31,44,75,0,0.15672919
1999,5763,6643,0,-9,-14,58,72,0,0.14918913
1999,8419,6643,0,1,-3,74,77,0,0.14675608
1999,302,6678,0,9,-1,60,61,0,0.16618815
1999,1360,6678,0,8,-13,72,85,0,0.15799731
1999,5260,6678,0,12,8,54,46,1,0.20111105
1999,527,6712,0,8,7,81,74,1,0.1816488
1999,8676,6712,0,1,-8,61,69,0,0.13940509
1999,2793,6912,0,5,14,75,61,1,0.14107041
1999,5158,7215,0,8,-10,63,73,0,0.15567748
1999,8760,7215,0,4,22,77,55,1,0.12422398
1999,8896,7215,0,3,-4,54,58,0,0.13630006
1999,1360,7303,0,7,11,81,70,1,0.14719641
1999,8419,7639,0,11,26,69,43,1,0.122322984
1999,424,8039,0,9,14,94,80,1,0.11909285
1999,3832,8419,0,-3,-25,61,86,0,0.16691604
1999,4955,8419,0,1,-14,62,76,0,0.1755085
1999,6643,8419,0,-1,3,77,74,1,0.12273875
1999,7639,8419,0,-11,-26,43,69,0,0.14150394
1999,193,8589,0,-13,-12,57,69,0,0.11883751
1999,3282,8589,0,-8,8,82,74,1,0.12916675
1999,6712,8676,0,-1,8,69,61,1,0.13236992
1999,1462,8760,0,3,-10,54,64,0,0.13368803
1999,2354,8760,0,5,21,85,64,1,0.16878955
1999,4244,8760,0,-5,-7,54,61,0,0.16099906
1999,7215,8760,0,-4,-22,55,77,0,0.14000204
1999,2130,8794,0,-9,-10,52,62,0,0.120465145
1999,5459,8794,0,-8,30,81,51,1,0.07925997
1999,7215,8896,0,-3,4,58,54,1,0.124278456
1999,1623,9181,0,1,-9,53,62,0,0.11431125
1999,2354,9181,0,8,41,97,56,1,0.13881376
1999,3934,9283,0,7,13,77,64,1,0.13398938
1999,2252,9416,0,-7,3,56,53,1,0.1441687
1999,1793,9745,0,15,25,91,66,1,0.15508506
1999,458,9779,0,-13,-22,58,80,0,0.06362768
1999,5192,9779,0,-8,8,66,58,1,0.06496893
1999,4955,9932,0,13,22,82,60,1,0.14862762
1999,5328,10034,0,-1,2,72,70,1,0.104233466
1999,5192,10380,0,-3,1,59,58,1,0.12034963
1999,2793,10448,0,8,8,82,74,1,0.1528028
1999,6295,10448,0,11,-2,74,76,0,0.16198198
1999,527,10644,0,15,39,80,41,1,0.1521408
1999,5459,10678,0,-7,11,43,32,1,0.07834084
2000,6644,269,0,11,26,87,61,1,0.13107745
2000,4039,303,0,-15,-24,47,71,0,0.07296604
2000,10679,303,0,-7,7,66,59,1,0.11522208
2000,5159,425,0,5,4,75,71,1,0.12170211
2000,1895,528,0,-3,-3,69,72,0,0.097602844
2000,3969,528,0,5,19,79,60,1,0.13919276
2000,9417,603,0,5,8,65,57,1,0.12575808
2000,2794,1028,0,7,1,69,68,1,0.108625956
2000,3969,1293,0,13,10,88,78,1,0.17610581
2000,9182,1463,0,-5,8,69,61,1,0.11577567
2000,9610,1463,0,-13,-17,47,64,0,0.116753645
2000,8795,1794,0,1,14,65,51,1,0.1662223
2000,9814,1794,0,-7,-8,67,75,0,0.14989565
2000,528,1895,0,3,3,72,69,1,0.15714599
2000,7216,2097,0,5,1,62,61,1,0.12690265
2000,4164,2219,0,1,4,81,77,1,0.11491889
2000,2794,2355,0,-4,9,87,78,1,0.1187175
2000,4164,2355,0,-7,-5,64,69,0,0.08450253
2000,4381,2355,0,-15,-27,55,82,0,0.0960653
2000,1028,2794,0,-7,-1,68,69,0,0.13887429
2000,2355,2794,0,4,-9,78,87,0,0.13112375
2000,3760,2794,0,1,-17,76,93,0,0.11731945
2000,5261,2794,0,4,13,89,76,1,0.13419096
2000,6296,2794,0,-3,-12,59,71,0,0.12365516
2000,6713,2794,0,2,-12,65,77,0,0.13478181
2000,10679,2961,0,1,10,66,56,1,0.12516339
2000,4611,3283,0,3,-11,66,77,0,0.124704376
2000,7216,3283,0,4,9,75,66,1,0.13929673
2000,8420,3283,0,8,-6,76,82,0,0.11969773
2000,6713,3506,0,11,20,86,66,1,0.15225936
2000,2794,3760,0,-1,17,93,76,1,0.1366913
2000,6913,3760,0,-9,-10,58,68,0,0.13872936
2000,6981,3833,0,-5,20,77,57,1,0.12089777
2000,8897,3867,0,7,16,77,61,1,0.13731325
2000,4956,3901,0,11,15,74,59,1,0.169296
2000,528,3969,0,-5,-19,60,79,0,0.1029941
2000,1293,3969,0,-13,-10,78,88,0,0.074644014
2000,5261,3969,0,1,11,75,64,1,0.10394722
2000,9417,3969,0,-4,-24,56,80,0,0.055457294
2000,303,4039,0,15,24,71,47,1,0.19363
2000,2219,4164,0,-1,-4,77,81,0,0.15231267
2000,2355,4164,0,7,5,69,64,1,0.17567314
2000,8318,4279,0,-7,-5,80,85,0,0.0924534
2000,8677,4279,0,1,2,52,50,1,0.12952189
2000,8761,4347,0,13,26,73,47,1,0.10590907
2000,2355,4381,0,15,27,82,55,1,0.1606179
2000,3283,4611,0,-3,11,77,66,1,0.12886369
2000,7930,4747,0,-9,-3,61,64,0,0.08433953
2000,8897,4747,0,-1,-5,67,72,0,0.07934043
2000,10679,4747,0,-4,13,61,48,1,0.08742058
2000,3901,4956,0,-11,-15,59,74,0,0.08426725
2000,9417,4956,0,-3,35,105,70,1,0.06616861
2000,425,5159,0,-5,-4,71,75,0,0.14812198
2000,6644,5159,0,3,-13,62,75,0,0.14932032
2000,9182,5159,0,-1,9,80,71,1,0.15949029
2000,2794,5261,0,-4,-13,76,89,0,0.11472386
2000,3969,5261,0,-1,-11,64,75,0,0.13795176
2000,8677,5261,0,-3,-17,58,75,0,0.12063251
2000,9780,5261,0,-7,-12,61,73,0,0.11357276
2000,9933,5261,0,-15,-27,38,65,0,0.103529066
2000,10679,5261,0,-7,-12,41,53,0,0.105730854
2000,6296,5397,0,1,14,84,70,1,0.12630112
2000,2794,6296,0,3,12,71,59,1,0.12844193
2000,5397,6296,0,-1,-14,70,84,0,0.12640977
2000,8590,6296,0,7,-7,53,60,0,0.1125987
2000,8795,6296,0,4,-5,69,74,0,0.14507967
2000,9182,6296,0,1,-4,55,59,0,0.11516383
2000,8420,6421,0,13,5,61,56,1,0.16817927
2000,269,6644,0,-11,-26,61,87,0,0.13415276
2000,5159,6644,0,-3,13,75,62,1,0.12014181
2000,7216,6679,0,-3,4,66,62,1,0.14492759
2000,10645,6679,0,-11,-24,50,74,0,0.14260778
2000,2794,6713,0,-2,12,77,65,1,0.113954544
2000,3506,6713,0,-11,-20,66,86,0,0.10053137
2000,6981,6713,0,-8,-8,67,75,0,0.116206184
2000,7974,6713,0,-7,-2,66,68,0,0.11648187
2000,7974,6811,0,-3,1,72,71,1,0.13861188
2000,3760,6913,0,9,10,68,58,1,0.11466581
2000,3833,6981,0,5,-20,57,77,0,0.12824683
2000,6713,6981,0,8,8,75,67,1,0.13185008
2000,2097,7216,0,-5,-1,61,62,0,0.11938274
2000,3283,7216,0,-4,-9,66,75,0,0.1098638
2000,6679,7216,0,3,-4,62,66,0,0.10553917
2000,10679,7216,0,-2,4,64,60,1,0.10344212
2000,8590,7508,0,15,19,84,65,1,0.14940262
2000,8677,7640,0,9,14,79,65,1,0.13418977
2000,4747,7930,0,9,3,64,61,1,0.16397463
2000,6713,7974,0,7,2,68,66,1,0.13149112
2000,6811,7974,0,3,-1,71,72,0,0.114494756
2000,8761,7974,0,8,-2,65,67,0,0.104379125
2000,4279,8318,0,7,5,85,80,1,0.1679352
2000,3283,8420,0,-8,6,82,76,1,0.13538256
2000,6421,8420,0,-13,-5,56,61,0,0.098147616
2000,9780,8488,0,1,3,48,45,1,0.16566777
2000,6296,8590,0,-7,7,60,53,1,0.14428374
2000,7508,8590,0,-15,-19,65,84,0,0.116017476
2000,4279,8677,0,-1,-2,50,52,0,0.11967039
2000,5261,8677,0,3,17,75,58,1,0.12649764
2000,7640,8677,0,-9,-14,65,79,0,0.11608535
2000,4347,8761,0,-13,-26,47,73,0,0.15060784
2000,7974,8761,0,-8,2,67,65,1,0.15178289
2000,1794,8795,0,-1,-14,51,65,0,0.08575405
2000,6296,8795,0,-4,5,74,69,1,0.10199208
2000,9451,8795,0,-9,-5,58,63,0,0.09843454
2000,3867,8897,0,-7,-16,61,77,0,0.1259592
2000,4747,8897,0,1,5,72,67,1,0.17048368
2000,1463,9182,0,5,-8,61,69,0,0.14047392
2000,5159,9182,0,1,-9,71,80,0,0.106900066
2000,6296,9182,0,-1,4,59,55,1,0.14094383
2000,9644,9182,0,-3,-27,62,89,0,0.15666336
2000,603,9417,0,-5,-8,57,65,0,0.14709513
2000,3969,9417,0,4,24,80,56,1,0.20108777
2000,4956,9417,0,3,-35,70,105,0,0.19286123
2000,8795,9451,0,9,5,63,58,1,0.14971176
2000,1463,9610,0,13,17,64,47,1,0.13920054
